"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/18/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"02/19/2022","AQS","370670022","1","0.5","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"02/20/2022","AQS","370670022","1","1.1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"02/21/2022","AQS","370670022","1","1.1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"02/22/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"02/23/2022","AQS","370670022","1","0.4","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"02/24/2022","AQS","370670022","1","0.3","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"02/25/2022","AQS","370670022","1","0.5","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"02/26/2022","AQS","370670022","1","0.3","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"02/27/2022","AQS","370670022","1","0.4","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"02/28/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/01/2022","AQS","370670022","1","1.7","ppb","1","Hattie Avenue","21","88.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/02/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/03/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/04/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/05/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/06/2022","AQS","370670022","1","0.5","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/07/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/08/2022","AQS","370670022","1","0.5","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/09/2022","AQS","370670022","1","0.5","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/10/2022","AQS","370670022","1","0.4","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/11/2022","AQS","370670022","1","1.1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/12/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/13/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/14/2022","AQS","370670022","1","1.2","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/15/2022","AQS","370670022","1","1.6","ppb","1","Hattie Avenue","22","92.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/16/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/17/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/18/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/19/2022","AQS","370670022","1","0.5","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/20/2022","AQS","370670022","1","0.4","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/21/2022","AQS","370670022","1","1.3","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/22/2022","AQS","370670022","1","1.4","ppb","1","Hattie Avenue","19","79.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/23/2022","AQS","370670022","1","1.1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/24/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","19","79.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/25/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/26/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/27/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/28/2022","AQS","370670022","1","0.5","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/29/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","22","92.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/30/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"03/31/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/01/2022","AQS","370670022","1","0.5","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/02/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/03/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/04/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/05/2022","AQS","370670022","1","1.3","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/06/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/07/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/08/2022","AQS","370670022","1","1.2","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/09/2022","AQS","370670022","1","0.5","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/10/2022","AQS","370670022","1","0.5","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/11/2022","AQS","370670022","1","1.6","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/12/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","21","88.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/13/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/14/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/15/2022","AQS","370670022","1","1.2","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/16/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/17/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/18/2022","AQS","370670022","1","1.6","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/19/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/20/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/21/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/22/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/23/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/24/2022","AQS","370670022","1","1.5","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/25/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/26/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","21","88.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/27/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/28/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/29/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"04/30/2022","AQS","370670022","1","2","ppb","3","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/01/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/02/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/03/2022","AQS","370670022","1","1.2","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/04/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/05/2022","AQS","370670022","1","2","ppb","3","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/06/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","21","88.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/07/2022","AQS","370670022","1","1.9","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/08/2022","AQS","370670022","1","1.6","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/09/2022","AQS","370670022","1","1.5","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/10/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","21","88.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/11/2022","AQS","370670022","1","1.5","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/12/2022","AQS","370670022","1","1.4","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/13/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/14/2022","AQS","370670022","1","2.9","ppb","3","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/15/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/16/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/17/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/18/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/19/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/20/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/21/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/22/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/23/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/24/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","21","88.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/25/2022","AQS","370670022","1","0.5","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/26/2022","AQS","370670022","1","0.6","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/27/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","18","75.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/28/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/29/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/30/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"05/31/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/01/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/02/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/03/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/04/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/05/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/06/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/07/2022","AQS","370670022","1","1.5","ppb","1","Hattie Avenue","21","88.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/08/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/09/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/10/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/11/2022","AQS","370670022","1","1.7","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/12/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/13/2022","AQS","370670022","1","1.1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/14/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/15/2022","AQS","370670022","1","1.1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/16/2022","AQS","370670022","1","1.3","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/17/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/18/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/19/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/20/2022","AQS","370670022","1","1.2","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/21/2022","AQS","370670022","1","1.1","ppb","1","Hattie Avenue","21","88.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/22/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/23/2022","AQS","370670022","1","1.3","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/24/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/25/2022","AQS","370670022","1","1.2","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/26/2022","AQS","370670022","1","1.4","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/27/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/28/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/29/2022","AQS","370670022","1","0.7","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"06/30/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/01/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/02/2022","AQS","370670022","1","0.8","ppb","0","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/03/2022","AQS","370670022","1","1.9","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/04/2022","AQS","370670022","1","1.2","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/05/2022","AQS","370670022","1","0.9","ppb","0","Hattie Avenue","21","88.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
"07/06/2022","AQS","370670022","1","1","ppb","1","Hattie Avenue","23","96.0000","42401","Sulfur dioxide","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.11094","-80.224501"
