"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/17/2022","AQS","371310003","1","3.6","ppb","3","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"09/18/2022","AQS","371310003","1","2.5","ppb","2","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"09/19/2022","AQS","371310003","1","2.6","ppb","2","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"09/20/2022","AQS","371310003","1","2.6","ppb","2","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"09/21/2022","AQS","371310003","1","8.6","ppb","8","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"09/22/2022","AQS","371310003","1","4.3","ppb","4","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"09/25/2022","AQS","371310003","1","2.8","ppb","2","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"09/26/2022","AQS","371310003","1","3.5","ppb","3","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"09/27/2022","AQS","371310003","1","1.1","ppb","1","Northampton County","21","88.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"09/29/2022","AQS","371310003","1","1.8","ppb","1","Northampton County","18","75.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"09/30/2022","AQS","371310003","1","1.4","ppb","1","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/01/2022","AQS","371310003","1","5","ppb","5","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/02/2022","AQS","371310003","1","1.5","ppb","1","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/05/2022","AQS","371310003","1","1.4","ppb","1","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/06/2022","AQS","371310003","1","2.7","ppb","2","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/07/2022","AQS","371310003","1","3.6","ppb","3","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/08/2022","AQS","371310003","1","1.7","ppb","1","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/09/2022","AQS","371310003","1","3.7","ppb","3","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/10/2022","AQS","371310003","1","8.7","ppb","8","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/11/2022","AQS","371310003","1","2.9","ppb","2","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/12/2022","AQS","371310003","1","13.1","ppb","12","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/13/2022","AQS","371310003","1","6.2","ppb","6","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/14/2022","AQS","371310003","1","2.9","ppb","2","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/15/2022","AQS","371310003","1","3.6","ppb","3","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/16/2022","AQS","371310003","1","5.5","ppb","5","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/17/2022","AQS","371310003","1","8.8","ppb","8","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/18/2022","AQS","371310003","1","0.7","ppb","0","Northampton County","19","79.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/19/2022","AQS","371310003","1","1.6","ppb","1","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/20/2022","AQS","371310003","1","13.2","ppb","12","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/21/2022","AQS","371310003","1","12.5","ppb","11","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/22/2022","AQS","371310003","1","1.7","ppb","1","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/23/2022","AQS","371310003","1","2.4","ppb","2","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/24/2022","AQS","371310003","1","5.6","ppb","5","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/25/2022","AQS","371310003","1","3.9","ppb","3","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/26/2022","AQS","371310003","1","4.6","ppb","4","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/27/2022","AQS","371310003","1","3.6","ppb","3","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/28/2022","AQS","371310003","1","3","ppb","3","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/29/2022","AQS","371310003","1","1.5","ppb","1","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/30/2022","AQS","371310003","1","2.7","ppb","2","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"10/31/2022","AQS","371310003","1","11.6","ppb","10","Northampton County","23","96.0000","42602","Nitrogen dioxide (NO2)","40260","Roanoke Rapids, NC","37","North Carolina","131","Northampton","36.5117080009026","-77.655389"
"01/01/2022","AQS","371590021","3","2.7","ppb","2","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/02/2022","AQS","371590021","3","3.3","ppb","3","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/03/2022","AQS","371590021","3","5.8","ppb","5","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/04/2022","AQS","371590021","3","16.5","ppb","15","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/05/2022","AQS","371590021","3","9.6","ppb","8","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/06/2022","AQS","371590021","3","14.8","ppb","13","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/07/2022","AQS","371590021","3","4.8","ppb","4","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/08/2022","AQS","371590021","3","8.5","ppb","8","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/09/2022","AQS","371590021","3","4.7","ppb","4","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/10/2022","AQS","371590021","3","3.9","ppb","3","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/11/2022","AQS","371590021","3","17.6","ppb","16","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/12/2022","AQS","371590021","3","18.8","ppb","17","Rockwell","21","88.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/13/2022","AQS","371590021","3","26.4","ppb","25","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/14/2022","AQS","371590021","3","11.9","ppb","10","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/15/2022","AQS","371590021","3","5.7","ppb","5","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/16/2022","AQS","371590021","3","5.6","ppb","5","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/17/2022","AQS","371590021","3","6.7","ppb","6","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/18/2022","AQS","371590021","3","27.7","ppb","25","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/19/2022","AQS","371590021","3","15.9","ppb","14","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/20/2022","AQS","371590021","3","10.3","ppb","9","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/21/2022","AQS","371590021","3","2.8","ppb","2","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/22/2022","AQS","371590021","3","17.3","ppb","16","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/23/2022","AQS","371590021","3","11.1","ppb","10","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/24/2022","AQS","371590021","3","16.2","ppb","15","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/25/2022","AQS","371590021","3","26.9","ppb","25","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/26/2022","AQS","371590021","3","4.9","ppb","4","Rockwell","21","88.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/27/2022","AQS","371590021","3","24.4","ppb","23","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/28/2022","AQS","371590021","3","16.3","ppb","15","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/29/2022","AQS","371590021","3","8.6","ppb","8","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/30/2022","AQS","371590021","3","10.1","ppb","9","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"01/31/2022","AQS","371590021","3","19.6","ppb","18","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/01/2022","AQS","371590021","3","20.2","ppb","19","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/02/2022","AQS","371590021","3","19.7","ppb","18","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/03/2022","AQS","371590021","3","18.2","ppb","17","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/04/2022","AQS","371590021","3","3.2","ppb","3","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/05/2022","AQS","371590021","3","3.3","ppb","3","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/06/2022","AQS","371590021","3","6.2","ppb","6","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/07/2022","AQS","371590021","3","7.4","ppb","7","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/08/2022","AQS","371590021","3","10.6","ppb","9","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/09/2022","AQS","371590021","3","20.5","ppb","19","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/10/2022","AQS","371590021","3","18.2","ppb","17","Rockwell","20","83.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/11/2022","AQS","371590021","3","17","ppb","16","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/12/2022","AQS","371590021","3","4.8","ppb","4","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/13/2022","AQS","371590021","3","13","ppb","12","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/14/2022","AQS","371590021","3","20","ppb","19","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/15/2022","AQS","371590021","3","27.4","ppb","25","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/16/2022","AQS","371590021","3","15.5","ppb","14","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/17/2022","AQS","371590021","3","9.3","ppb","8","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/18/2022","AQS","371590021","3","2.6","ppb","2","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/19/2022","AQS","371590021","3","14.3","ppb","13","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/20/2022","AQS","371590021","3","13","ppb","12","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/21/2022","AQS","371590021","3","16.4","ppb","15","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/22/2022","AQS","371590021","3","9","ppb","8","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/23/2022","AQS","371590021","3","12.6","ppb","11","Rockwell","21","88.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/24/2022","AQS","371590021","3","8.4","ppb","8","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/25/2022","AQS","371590021","3","6.1","ppb","6","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/26/2022","AQS","371590021","3","4.3","ppb","4","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/27/2022","AQS","371590021","3","6.3","ppb","6","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"02/28/2022","AQS","371590021","3","10.4","ppb","9","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/01/2022","AQS","371590021","3","14.1","ppb","13","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/02/2022","AQS","371590021","3","12.2","ppb","11","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/03/2022","AQS","371590021","3","17.1","ppb","16","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/04/2022","AQS","371590021","3","14.6","ppb","13","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/05/2022","AQS","371590021","3","7.4","ppb","7","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/06/2022","AQS","371590021","3","2.9","ppb","2","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/07/2022","AQS","371590021","3","3","ppb","3","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/08/2022","AQS","371590021","3","4.1","ppb","4","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/09/2022","AQS","371590021","3","7.3","ppb","7","Rockwell","21","88.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/10/2022","AQS","371590021","3","11.2","ppb","10","Rockwell","18","75.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/11/2022","AQS","371590021","3","8.9","ppb","8","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/12/2022","AQS","371590021","3","2.2","ppb","2","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/13/2022","AQS","371590021","3","7.7","ppb","7","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/14/2022","AQS","371590021","3","15.3","ppb","14","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/15/2022","AQS","371590021","3","11.9","ppb","10","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/16/2022","AQS","371590021","3","13","ppb","12","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/17/2022","AQS","371590021","3","9.4","ppb","8","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/18/2022","AQS","371590021","3","10.9","ppb","9","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/19/2022","AQS","371590021","3","2.6","ppb","2","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/20/2022","AQS","371590021","3","3.2","ppb","3","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/21/2022","AQS","371590021","3","13","ppb","12","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/22/2022","AQS","371590021","3","20.9","ppb","19","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/23/2022","AQS","371590021","3","2.6","ppb","2","Rockwell","21","88.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/24/2022","AQS","371590021","3","7.9","ppb","7","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/25/2022","AQS","371590021","3","18.1","ppb","17","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
"03/26/2022","AQS","371590021","3","5.5","ppb","5","Rockwell","23","96.0000","42602","Nitrogen dioxide (NO2)","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","159","Rowan","35.551868","-80.395039"
